29.535804482859014,2.9474647671319194
25.785241276038157,4.995015754765148
34.63307110586637,6.4247299264229945
23.316648858181363,9.659875014458109
57.81411001520395,10.58950334293456
10.811495296509005,10.823182730099955
18.151220278956664,13.493656435574641
94.69798923436271,13.610572789110428
38.09145934435175,15.060117878580206
18.82258442852418,18.678560269857403
51.006049581718855,19.34924051937303
29.173176942681653,20.15959556923849
11.03918064240768,22.54928095770076
33.38305062152681,23.37270915890583
75.99480746468818,24.002068196900535
15.998240584956559,24.990837319176617
0.46656400070357007,25.327456515827702
59.52429774287044,27.82908641163765
4.149021110741026,28.45621733167079
10.984908971587538,33.291885374615475
28.70581468132483,34.03171948116167
82.56864160614585,37.483204118460186
83.4411895308334,38.56440164086172
49.39734365392039,42.907862587983075
72.18038074147525,43.15685745694373
94.71275637645273,43.292157292817905
73.83015023775836,44.52351043904339
34.16238492399288,47.15299278641729
3.30100764793103,50.359500697585865
8.70077030020398,53.39212706778314
85.91064096620057,54.08710869422842
19.521177579142034,55.31637139876704
87.93807157463216,55.42305317027191
10.580584948451667,60.50241428921634
4.528841906193076,62.50036290938318
84.02642979315317,63.90836377000347
23.63513619192643,64.37053797516076
12.873354041849183,65.93451434437573
94.33113378807188,68.58379455103898
30.87554482633556,69.87291252264278
0.9467952596549112,74.24267142129958
74.20006943172811,74.46861904922916
72.626408829134,74.88813302862337
75.86975454667609,79.71574821882619
60.959991741954674,80.00734994297052
40.083054096182344,86.05420262884476
80.62400155918947,88.75564713768885
1.7382857497275008,94.22704643676985
61.60997111406176,95.91687226462332
86.29469299128803,99.87452241840174
